14331 | galactose | organic molecule | chromoplast | organelle 
6176 | glyceraldehyde-3-phosphate | molecule | monosaccharide | molecule 
5035 | allosteric enzyme | allosteric site | carbon atom | atomic nucleus 
1041 | rubisco | kinetic energy | hydrocarbon molecule | single bond 
8036 | protein enzyme | carbon skeleton | PGAP | carbon skeleton 
18785 | ER membrane | saturated fatty acid | hydroxide ion | hydrogen atom 
5564 | carbohydrate | polar covalent bond | carbon dioxide | double bond 
18401 | hexose | double bond | carrier protein | peptide linkage 
16721 | ultraviolet ray | electromagnetic energy | water molecule | hydrophilic compound 
231 | photosystem II | reaction-center complex | photosystem I | reaction-center complex 
14924 | acetyl CoA | organic molecule | 3 phosphoglycerate | molecule 
9173 | asparagine | kinetic energy | hydrophobic amino acid | nonpolar covalent bond 
15118 | lysosomal enzyme | active site | PGAP | phosphate group 
3218 | alanine | oxygen atom | water molecule | hydrogen atom 
9333 | carbon dioxide | polar covalent bond | alanine | nonpolar covalent bond 
2725 | water | hydrogen-bond | glucose-6-phosphate | kinetic energy 
15144 | galactose | aldehyde | amyloplast | plastid 
8428 | alcohol | kinetic energy | proton pump | single bond 
5152 | ribonuclease | protein | central vacuole | cellular structure 
9438 | glycolipid | kinetic energy | integral protein | kinetic energy 
871 | Hydrolysis | Exergonic reaction | Inhibition | Regulation 
8766 | chemical bond | chemical energy | rubisco | disulfide bond 
1222 | polysaccharide | carbon skeleton | atom | electron-shell 
4713 | beta tubulin | amino end of a protein | monosaccharide | hydroxyl group 
19017 | FADH2 | organic molecule | 3 phosphoglycerate | molecule 
16033 | diacylglycerol | lipid | Cellular respiration of fat | Exergonic process 
8486 | Conversion of lactate to pyruvate by liver cell | Chemical reaction | cholesterol | lipid 
9381 | glycoprotein | monomer | chloroplast | protein enzyme 
11378 | cellulose | polar covalent bond | glucose-6-phosphate | kinetic energy 
1408 | Alcohol fermentation by yeast | Catabolic pathway | transferase | polymer 
3154 | sucrose | kinetic energy | hydrocarbon molecule | kinetic energy 
16970 | GTP | kinetic energy | ice | hydrogen-bond 
17562 | acidic solution | solution | 3 phosphoglycerate | molecule 
10730 | phosphoenolpyruvate | molecule | Cellular respiration | Catabolic pathway 
5160 | AMP | double bond | ADP | single bond 
17706 | alcohol dehydrogenase | oxidoreductase | Golgi apparatus | cellular structure 
9314 | second law of thermodynamics | law of thermodynamics | Signal transduction with Ca2 plus | Signal transduction with second messenger 
3379 | carbon atom | atomic nucleus | amylose | carbon skeleton 
3849 | glycoprotein | carbon skeleton | ADP | carbon skeleton 
18141 | saturated fatty acid | hydrophobic compound | cotransporter | transport membrane protein 
19663 | ligase | protein enzyme | glycoprotein | amphipathic molecule 
8341 | hydrophilic amino acid | single bond | microfibril | kinetic energy 
17230 | ion-channel | channel protein | phospholipid | amphipathic molecule 
6747 | strong base | base | Aerobic metabolism | Metabolism 
5159 | AMP | single bond | ADP | double bond 
5722 | intermediate filament | carbon skeleton | storage polysaccharide | carbon skeleton 
7596 | Active transport using ATP | Active transport | hydrocarbon molecule | organic molecule 
4216 | juxtacrine | organic molecule | cytochrome A3 | cytochrome 
6979 | cytosine | nitrogenous base | carbohydrate | molecule 
5039 | amino group | functional group | eukaryotic flagellum | flagellum 
10591 | ER membrane | phospholipid bilayer | aqueous solution | water 
19598 | secondary lysosome | organelle | rough endoplasmic reticulum | organelle 
15942 | gated Channel | hydrophilic Channel | hexose | carbonyl group 
16798 | allosteric enzyme | organic molecule | light | radiation 
14890 | nucleoside | organic molecule | Cellular respiration of fat | Catabolism 
12086 | cellulose | kinetic energy | polysaccharide | double bond 
10369 | phosphofructokinase | carbon skeleton | atom | atomic nucleus 
8553 | carbon dioxide | molecule | glycoprotein | amphipathic molecule 
6321 | organic molecule | molecule | archaea | prokaryote 
6417 | RNA | phosphodiester bond | chlorophyll B | single bond 
3723 | isotope | atom | mitogen-activated protein kinase | protein kinase 
14681 | protein | molecule | protein enzyme | polymer 
11464 | hydrogen atom | atomic nucleus | ketone | carbon skeleton 
3811 | ethyl alcohol | polar covalent bond | proline | single bond 
1366 | ribulose bisphosphate | double bond | aspartic acid | single bond 
5830 | chlorophyll B | magnesium atom | sunlight | visible light 
6387 | glycogen | polysaccharide | sunlight | electromagnetic energy 
5727 | phospholipid | kinetic energy | ADP | double bond 
7713 | proton pump | carbon skeleton | ATP | carbon skeleton 
6680 | Alcohol fermentation by yeast | Fermentation | Polymer breakdown | Catabolic pathway 
17285 | PGAP | phosphate group | phosphatidylcholine | hydrophilic head 
4603 | saturated fatty acid | fatty acid | Receptor mediated endocytosis | Endocytosis 
11686 | Cell signaling with Ca2 plus | Cell signaling | protein enzyme | protein 
7590 | electromagnetic spectrum | spectrum | structural polysaccharide | polysaccharide 
5245 | organism | water | hydroxide ion | oxygen atom 
10864 | mitogen-activated protein kinase | polymer | green light | light 
2032 | G-protein | polymer | actin | water soluble protein 
2960 | glycolipid | kinetic energy | GTP | kinetic energy 
8976 | amylopectin | monomer | water molecule | oxygen atom 
7155 | hemoglobin | globular protein | mitogen-activated protein kinase | protein kinase 
7275 | polysaccharide | hydroxyl group | chitin | carbonyl group 
17032 | molecule | kinetic energy | polysaccharide | glycosidic linkage 
16300 | cellulose | hydroxyl group | atom | atomic nucleus 
6367 | glycerol | alcohol | unsaturated fatty acid | fatty acid 
7461 | ester linkage | polar covalent bond | hydrophobic compound | compound 
3727 | cytochrome | polymer | Lactic acid fermentation | Catabolic pathway 
12607 | polypeptide | peptide linkage | phosphofructokinase | kinetic energy 
10199 | peroxisome | aqueous solution | mitochondrion | mitochondrial membrane 
13866 | P680 | kinetic energy | lysosomal enzyme | kinetic energy 
4891 | Synthesis of amino acid | Endergonic reaction | channel protein | transmembrane protein 
9903 | integral protein | kinetic energy | chlorophyll B | double bond 
8147 | saturated fat | saturated fatty acid | receptor protein | monomer 
11442 | Competitive inhibition | Regulation | isomerase | protein 
4953 | lactate | anion | Pyruvate oxidation | Catabolic pathway 
18204 | PEP carboxylase | kinetic energy | unsaturated fat | double bond 
2038 | phospholipid | carbon skeleton | chitin | carbon skeleton 
13067 | sulfhydryl group | functional group | rough endoplasmic reticulum | endoplasmic reticulum 
19420 | vitamin | molecule | connexon | transport membrane protein 
5167 | rubisco | disulfide bond | glucose-6-phosphate | double bond 
14386 | Anabolic pathway | Chemical reaction | rubisco | protein 
18729 | MRNA | phosphodiester bond | carbohydrate | polar covalent bond 
14965 | chitin | kinetic energy | 3 phosphoglycerate | double bond 
5767 | dynein | kinetic energy | NAD plus | kinetic energy 
7169 | amino acid | R-group | hexose | carbon skeleton 
19016 | NADPH | organic molecule | leucine | hydrophobic amino acid 
2371 | maltose | kinetic energy | coenzyme A | kinetic energy 
8608 | carotenoid | chemical bond | water | hydrogen-bond 
15524 | RNA | polymer | Eukaryotic pyruvate oxidation | Pyruvate oxidation 
14618 | channel protein | hydrophilic Channel | coenzyme A | sulfhydryl group 
116 | double bond | covalent bond | law of mass action | scientific law 
2586 | carbohydrate | double bond | ADP | double bond 
8521 | glucose-6-phosphate | phosphate group | phospholipid | phosphate group 
7342 | smooth endoplasmic reticulum | organelle | Facilitated diffusion | Diffusion 
7908 | Cellular respiration of fat | Catabolism | second law of thermodynamics | law of thermodynamics 
16464 | hydrogen ion gradient | gradient | C3 plant | plant 
13646 | acetaldehyde | molecule | globular protein | organic molecule 
10177 | maltose | sugar | Lactic acid fermentation | Catabolic pathway 
2041 | alanine | kinetic energy | GTP | double bond 
6522 | calcium | atom | Cellular respiration | Metabolic pathway 
207 | transport membrane protein | atom | buffer | weak acid 
15903 | water | potential energy | amylopectin | double bond 
8997 | peroxisome | organelle | structural polysaccharide | polysaccharide 
4034 | glycolipid | organic molecule | nucleotide | organic molecule 
16642 | ester linkage | polar covalent bond | Cellular respiration of protein | Catabolism 
11658 | membrane | saturated fatty acid | acidic solution | water 
5568 | vitamin | organic molecule | Lactic acid fermentation by bacteria | Lactic acid fermentation 
5506 | nucleotide | organic molecule | vesicle | cellular structure 
11258 | plastoquinone | molecule | margarine | fat molecule 
9056 | Light microscopy | Microscopy | plastid | organelle 
3695 | fatty acid | kinetic energy | ketone | kinetic energy 
15592 | chlorophyll B | chlorophyll | glycerol | alcohol 
748 | electron transport chain | protein complex | photosystem I | light-harvesting complex 
4709 | glycogen | carbonyl group | storage polysaccharide | carbon skeleton 
8121 | nonpolar covalent bond | chemical bond | Cellular respiration | Metabolism 
19914 | proton pump | transport membrane protein | cytochrome A3 | protein 
1344 | sulfhydryl group | functional group | bacterium | prokaryote 
4071 | muscle cell | Golgi apparatus | chloroplast | ribosome 
10426 | acidic solution | anion | oxygen molecule | oxygen atom 
4909 | saturated fat | lipid | rubisco | enzyme 
7071 | pentose | carbonyl group | 3 phosphoglycerate | phosphate group 
4196 | sodium chloride | ionic attraction | lysosomal enzyme | kinetic energy 
5835 | disaccharide | hydroxyl group | chitin | hydroxyl group 
5181 | proton pump | phosphate group | carboxylic acid | carbon skeleton 
1882 | Active transport | Work | MRNA | organic molecule 
3525 | AMP | kinetic energy | hydrophobic substance | nonpolar covalent bond 
17050 | PGAP | kinetic energy | hydrocarbon molecule | single bond 
16836 | oligosaccharide | glycosidic linkage | ATP | single bond 
3777 | hydrophilic amino acid | organic molecule | Passive transport | Spontaneous change 
19395 | ADP | phosphate group | pentose | carbonyl group 
327 | phosphatidylcholine | phospholipid | polar side chain | R-group 
16134 | beta tubulin | polypeptide | symporter | transport membrane protein 
580 | amylopectin | starch | Lactic acid fermentation | Fermentation 
18330 | glycoprotein | polypeptide | fat molecule | glycerol 
15877 | polar molecule | molecule | transport membrane protein | transmembrane protein 
4247 | enzyme | active site | allosteric enzyme | carbon skeleton 
320 | phosphofructokinase | covalent bond | carboxylic acid | kinetic energy 
12618 | carbon 14 atom | atomic nucleus | phosphatidylcholine | fatty acid tail 
19673 | monosaccharide | hydrogen atom | sunlight | infrared ray 
13096 | lyase | enzyme | Fermentation | Metabolism 
11367 | algal cell | rough endoplasmic reticulum | mitochondrion | MRNA 
11784 | hydrophobic amino acid | organic molecule | Polymer breakdown | Exergonic reaction 
9005 | ADP | single bond | motor protein | kinetic energy 
15034 | alcohol | molecule | coenzyme A | molecule 
8694 | tyrosine | polar covalent bond | ATP | kinetic energy 
18974 | acetaldehyde | aldehyde | nucleic acid | organic molecule 
16443 | glycolipid | kinetic energy | glycoprotein | kinetic energy 
15785 | pentose | monosaccharide | denatured protein | protein 
7491 | green light | radiation | disaccharide | carbohydrate 
15829 | rubisco | protein enzyme | P680 | chlorophyll A 
9537 | aquaporin | hydrophilic Channel | 3 phosphoglycerate | carboxyl group 
11896 | proton pump | transport membrane protein | saturated fat | fat molecule 
7218 | membrane protein | organic molecule | polar covalent bond | chemical bond 
17770 | acidic solution | aqueous solution | basal body | cellular structure 
18335 | Light reaction | Metabolic pathway | algal cell | eukaryotic cell 
3640 | sucrose | kinetic energy | triose | double bond 
8914 | water | hydrogen-bond | PGAP | kinetic energy 
10117 | Polymer synthesis | Chemical reaction | actin | globular protein 
15308 | hexose | polar covalent bond | glucose-6-phosphate | double bond 
511 | asparagine | kinetic energy | hydrophilic amino acid | single bond 
3046 | carboxylic acid | organic molecule | pentose | sugar 
2729 | rubisco | monomer | polymer | monomer 
6792 | starch | alpha glucose | receptor protein | monomer 
2287 | acidic amino acid | single bond | polysaccharide | kinetic energy 
1925 | tight junction | intercellular junction | uncoupling protein | channel protein 
1827 | amylose | double bond | ADP | double bond 
11883 | Irreversible non competitive inhibition | Non competitive inhibition | Phagocytosis | Endocytosis 
13569 | glycogen | hydroxyl group | ribulose bisphosphate | carbonyl group 
6275 | plastocyanin | organic molecule | oxidoreductase | protein 
2770 | CAM plant | Crassulacean acid metabolism | cytoplasmic protein kinase | Phosphorylation 
6245 | Cellular respiration of glycogen | Exergonic process | ultraviolet ray | radiation 
17342 | aldehyde | molecule | nucleoside | molecule 
16928 | fat molecule | lipid | deoxyribose | pentose 
3601 | PGAP | carboxyl group | amino acid | carboxyl group 
9278 | phosphatidylcholine | ester linkage | hydrocarbon molecule | single bond 
3137 | polysaccharide | double bond | plastoquinone | kinetic energy 
9758 | ketone | organic molecule | algal cell | walled cell 
12027 | hexose | polar covalent bond | proton pump | double bond 
6474 | Endocytosis | Endergonic process | electromagnetic energy | radiation 
11960 | intracellular receptor | organic molecule | oxidoreductase | polymer 
4157 | chitin | monomer | nucleoside | pentose 
1127 | fatty acid | kinetic energy | chlorophyll A | kinetic energy 
1703 | lactic acid | carboxyl group | glycogen | carbon skeleton 
236 | alpha tubulin | organic molecule | water molecule | hydrophilic compound 
4007 | mitochondrion | organelle | water molecule | hydrophilic compound 
12805 | 3 phosphoglycerate | single bond | coenzyme A | kinetic energy 
8434 | glycine | nonpolar covalent bond | GTP | double bond 
12551 | amino acid | molecule | Cellular respiration | Metabolic pathway 
1371 | nonpolar molecule | hydrophobic compound | vacuole | organelle 
12305 | hydrophilic amino acid | organic molecule | sugar | carbohydrate 
13512 | glyoxysome | cellular structure | asparagine | polar amino acid 
4190 | chitin | double bond | sucrose | polar covalent bond 
2359 | beta tubulin | amino end of a protein | amino acid | carbon skeleton 
19065 | water soluble protein | molecule | transferase | organic molecule 
10544 | Protein kinase cascade | Cascade | animal | eukaryote 
6046 | carbon 13 atom | isotope | chitin | polysaccharide 
8989 | hydrophobic amino acid | nonpolar covalent bond | phosphofructokinase | covalent bond 
17828 | Non competitive inhibition | Regulation | Alcohol fermentation | Fermentation 
10909 | phosphatidylcholine | ester linkage | carbohydrate side chain | double bond 
18075 | margarine | lipid | oxidoreductase | enzyme 
16378 | plant cell | cytoplasm | unsaturated fat | unsaturated fatty acid 
16234 | Signal transduction with IP3 | Signal transduction | Anaerobic respiration | Catabolism 
17810 | MRNA | phosphodiester bond | lysosomal enzyme | kinetic energy 
3495 | Citric acid cycle | Exergonic reaction | water soluble protein | protein 
16499 | phospholipid | ester linkage | nucleotide | kinetic energy 
7637 | nucleoside | organic molecule | organic molecule | molecule 
3161 | amylose | carbonyl group | NADPH | carbon skeleton 
18176 | carrier protein | polar amino acid | capsule | aqueous solution 
5090 | chitin | kinetic energy | disaccharide | glycosidic linkage 
9181 | oligosaccharide | glycosidic linkage | proton pump | single bond 
17681 | Electron microscopy | Microscopy | RNA | nucleic acid 
4495 | cytoplasmic protein kinase | protein | maltose | disaccharide 
14154 | sunlight | electromagnetic energy | glycoprotein | molecule 
2487 | law of mass action | scientific law | polar side chain | R-group 
6968 | hexose | hydroxyl group | PGAP | phosphate group 
9155 | Alcohol fermentation by yeast | Fermentation | nucleoside | molecule 
9785 | macrophage | animal cell | eukaryotic flagellum | cellular structure 
18883 | tryptophan | amino acid | cellulose | molecule 
339 | phosphatidylcholine | hydrophilic head | amino acid | R-group 
11755 | muscle cell | Golgi apparatus | animal | animal cell 
19932 | ATP synthase | kinetic energy | microfibril | kinetic energy 
10812 | microfibril | kinetic energy | tyrosine | polar covalent bond 
18117 | proton pump | transmembrane protein | ultraviolet ray | radiation 
15221 | early prokaryote | prokaryote | DNA | nucleic acid 
80 | polysaccharide | hydroxyl group | amylose | carbonyl group 
1416 | light-harvesting complex | carotenoid | thylakoid electron transport chain | ferredoxin 
16985 | alcohol | kinetic energy | hexose | double bond 
8716 | AMP | single bond | polypeptide | peptide linkage 
14710 | Reversible non competitive inhibition | Inhibition | Cell communication with epinephrine in muscle cell | Cell communication with endocrine hormone 
18956 | ubiquinone | lipid | Cellular respiration of protein | Catabolism 
15220 | lipid | carbon skeleton | pentose | carbon skeleton 
6094 | cotransporter | amphipathic molecule | hexose | organic molecule 
5649 | acidic amino acid | carboxyl group | monosaccharide | carbonyl group 
587 | motor protein | protein | water soluble protein | protein 
5664 | Gluconeogenesis | Metabolic pathway | cotransporter | carrier protein 
9096 | GTP | kinetic energy | 3 phosphoglycerate | single bond 
5755 | lysosome | organelle | entropy | energy 
1105 | plastid | aqueous solution | basic solution | base 
17290 | asparagine | amino group | GTP | carbon skeleton 
3429 | hydrophilic amino acid | amino acid | alanine | hydrophobic amino acid 
100 | first electron-shell | atomic nucleus | cisternal space | aqueous solution 
12398 | nonpolar molecule | covalent bond | glucose | double bond 
8444 | glucose-6-phosphate | single bond | plastoquinone | kinetic energy 
19978 | acidic amino acid | amino group | phosphatidylcholine | fatty acid tail 
16687 | ion-channel | transport membrane protein | peroxisome | cellular structure 
13766 | law of mass action | scientific law | thylakoid | cellular structure 
10213 | polymer | covalent bond | carbon dioxide | double bond 
11761 | hydrophilic amino acid | carboxyl group | amino acid | carboxyl group 
14330 | galactose | sugar | chromoplast | plastid 
11209 | photon | radiation | hexose | sugar 
11058 | ethyl alcohol | hydroxyl group | nucleotide | phosphate group 
3326 | atom | kinetic energy | plant cell | turgor pressure 
7133 | chlorophyll A | pigment | Lactic acid fermentation in muscle cell | Fermentation 
9078 | ADP | double bond | hydrophilic amino acid | single bond 
13241 | saturated fatty acid | organic molecule | monosaccharide | sugar 
782 | polysaccharide | kinetic energy | glucose-6-phosphate | polar covalent bond 
7792 | phospholipid | ester linkage | storage polysaccharide | double bond 
918 | integrin | organic molecule | primary lysosome | cellular structure 
8004 | chlorophyll A | methyl group | lactic acid | carboxyl group 
17276 | galactose | monosaccharide | double bond | covalent bond 
6856 | hydrocarbon molecule | carbon skeleton | amino acid | amino group 
14934 | fat molecule | ester linkage | dynein | kinetic energy 
2642 | alanine | oxygen atom | thylakoid membrane | ATP synthase 
9210 | carbohydrate | kinetic energy | sodium chloride | ionic attraction 
16516 | fat molecule | chemical energy | gated Channel | peptide linkage 
4970 | cellulose | hydroxyl group | pyruvate | carbon skeleton 
11761 | muscle cell | mitochondrion | animal | water 
16931 | asparagine | kinetic energy | pyruvate | kinetic energy 
16506 | vesicle | cellular structure | acidic solution | aqueous solution 
11417 | hypotonic solution | water | ER membrane | phospholipid bilayer 
15223 | steroid | molecule | carrier protein | transport membrane protein 
13996 | sodium-potassium pump | integral protein | uncoupling protein | transmembrane protein 
17311 | chlorophyll B | accessory pigment | DNA | nucleic acid 
8735 | FADH2 | carbon skeleton | polysaccharide | hydroxyl group 
15253 | oligosaccharide | polar covalent bond | disaccharide | glycosidic linkage 
7574 | plastoquinone | kinetic energy | phospholipid | kinetic energy 
6861 | plastocyanin | monomer | mesophyll | mesophyll cell 
3136 | fungus | eukaryote | Photorespiration | Metabolic pathway 
3200 | storage polysaccharide | double bond | monosaccharide | double bond 
8789 | animal cell | eukaryotic cell | enthalpy | energy 
657 | glucose-6-phosphate | single bond | water molecule | polar covalent bond 
10513 | Protein kinase cascade | Chemical reaction | sugar | carbohydrate 
8579 | glyoxysome | organelle | plastid | cellular structure 
18699 | cholesterol | lipid | Energy investment phase of glycolysis | Exergonic reaction 
6885 | thylakoid | cellular structure | Pyruvate oxidation | Catabolic pathway 
19264 | alanine | nonpolar covalent bond | disaccharide | double bond 
875 | orbital | electron | membrane | carbon skeleton 
7407 | Fermentation | Metabolism | Glycolysis | Metabolism 
10927 | collagen | protein | second law of thermodynamics | scientific law 
5052 | hexose | polar covalent bond | cellulose | polar covalent bond 
8113 | lipid | molecule | Reversible non competitive inhibition | Inhibition 
9841 | hydrophobic amino acid | amino group | NADH | carbon skeleton 
11107 | Communication through cell junction | Communication by direct contact | basic solution | aqueous solution 
12948 | Metabolic pathway | Chemical reaction | primary lysosome | organelle 
51 | centrosome | microtubule organizing center | hypotonic solution | aqueous solution 
908 | phosphate bond | single bond | electromagnetic spectrum | spectrum 
12287 | gated Channel | hydrophilic Channel | lactic acid | hydroxyl group 
5091 | bound ribosome | cellular structure | carrier protein | integral protein 
3845 | iodine atom | valence electron | smooth endoplasmic reticulum | aqueous solution 
12391 | protein enzyme | atom | cytoskeleton | microtubule 
7008 | Alcohol fermentation | Metabolism | connexon | transport membrane protein 
17897 | 3 phosphoglycerate | oxygen atom | aqueous solution | water 
11157 | lactic acid | hydroxyl group | rough endoplasmic reticulum | cisternal space 
15800 | AMP | single bond | PGAP | double bond 
15534 | oligosaccharide | polar covalent bond | sucrose | kinetic energy 
14110 | water molecule | molecule | phosphate bond | single bond 
15475 | photosynthetic pigment | molecule | uncoupling protein | channel protein 
14127 | starch | kinetic energy | oligosaccharide | double bond 
2256 | oxidoreductase | covalent bond | GTP | single bond 
18782 | ER membrane | carbohydrate | hydroxide ion | oxygen atom 
4344 | sodium chloride solution | water | fat molecule | fatty acid 
12925 | unsaturated fat | double bond | carbohydrate | polar covalent bond 
7287 | carbon 14 atom | isotope | glycoprotein | polymer 
996 | proton pump | transport membrane protein | Pyruvate oxidation | Exergonic reaction 
19606 | Anabolic pathway | Endergonic reaction | motor protein | protein 
12958 | gated Channel | carbon skeleton | adenylyl cyclase | active site 
4005 | proton pump | double bond | disaccharide | kinetic energy 
5884 | MRNA | double bond | hydrophilic amino acid | single bond 
9987 | hydrogen ion gradient | gradient | green light | light 
1712 | early prokaryote | prokaryote | phospholipid | lipid 
3549 | P680 | kinetic energy | carbohydrate | kinetic energy 
4350 | amino acid sequence | amino acid | cytochrome complex | cytochrome 
1603 | Inactivation of cAMP | Exergonic process | proteoglycan | organic molecule 
11092 | carbohydrate | carbon skeleton | ribulose bisphosphate | carbonyl group 
14699 | water molecule | hydrophilic compound | animal | eukaryote 
4522 | beta glucose | hexose | peptide linkage | polar covalent bond 
220 | carrier protein | phospholipid bilayer | proton pump | phospholipid bilayer 
18551 | Cell communication with epinephrine in muscle cell | Cell communication with endocrine hormone | cytochrome | polymer 
5106 | ADP | phosphorus atom | acidic solution | hydrogen ion 
2893 | Synthesis of glucose from pyruvate | Anabolic pathway | deoxyribose | pentose 
11245 | ethyl alcohol | hydroxyl group | phospholipid | hydrophilic head 
3516 | GTP | single bond | tyrosine | kinetic energy 
765 | protein enzyme | polymer | plastocyanin | polymer 
12692 | AMP | organic molecule | transferase | protein enzyme 
16436 | aqueous salt solution | aqueous solution | thylakoid | cellular structure 
4538 | GTP | nucleotide | Golgi apparatus | cellular structure 
3539 | carbohydrate side chain | polar covalent bond | glycine | kinetic energy 
3688 | water soluble protein | polymer | water molecule | polar molecule 
5065 | phosphofructokinase | protein | allosteric enzyme | protein enzyme 
11076 | hydrophobic amino acid | amino acid | Communication through cell junction | Communication by direct contact 
8622 | phospholipid | kinetic energy | amphipathic molecule | kinetic energy 
9108 | ester linkage | polar covalent bond | sodium chloride | salt 
5298 | rubisco | disulfide bond | polymer | covalent bond 
2707 | C3 plant | organism | uniporter | transport membrane protein 
19224 | phospholipid | organic molecule | oxidoreductase | protein enzyme 
17101 | carbohydrate side chain | double bond | GTP | double bond 
6277 | water | hydrogen-bond | 3 phosphoglycerate | double bond 
18057 | algal cell | walled cell | entropy | energy 
6198 | ribulose bisphosphate | double bond | tyrosine | polar covalent bond 
5130 | phospholipid bilayer | cellular structure | hexose | monosaccharide 
855 | hypotonic solution | solution | beta tubulin | organic molecule 
18676 | Communication through cell junction | Cell communication | globular protein | organic molecule 
15719 | sulfur atom | atom | Lactic acid fermentation | Catabolic pathway 
8674 | serine | amino acid | uncoupling protein | transport membrane protein 
4953 | ATP | single bond | carrier protein | kinetic energy 
4426 | ATP | double bond | carbohydrate side chain | double bond 
8804 | storage polysaccharide | oxygen atom | exoskeleton | chitin 
15964 | kinetic energy | energy | saturated fatty acid | fatty acid 
15391 | NADH | kinetic energy | nucleotide | kinetic energy 
5601 | Cellular respiration | Exergonic process | tyrosine | amino acid 
12871 | ATP | kinetic energy | NADP Plus | kinetic energy 
4318 | polysaccharide | double bond | lactic acid | kinetic energy 
9381 | basic amino acid | hydrophilic amino acid | chemical energy | potential energy 
9370 | storage polysaccharide | kinetic energy | lysosomal enzyme | kinetic energy 
1675 | aquaporin | channel protein | chlorophyll A | chlorophyll 
8558 | amphipathic molecule | kinetic energy | chlorophyll B | kinetic energy 
1118 | oxygen molecule | molecule | sunlight | light 
3188 | fatty acid | kinetic energy | polysaccharide | glycosidic linkage 
3576 | competitive inhibitor | enzyme inhibitor | radiation | energy 
2529 | multiprotein complex IV | proton pump | glycosidic linkage | polar covalent bond 
12770 | uracil | nitrogenous base | denatured protein | protein 
6869 | coenzyme A | kinetic energy | NAD plus | covalent bond 
10994 | cytoskeleton | intermediate filament | sunlight | visible light 
16494 | ligase | polymer | ligase | protein 
4598 | ubiquinone | molecule | antiporter | integral protein 
899 | Feedback inhibition of glycolysis by ATP | Feedback inhibition | allosteric enzyme | protein 
8976 | carotenoid | chemical bond | nonpolar molecule | covalent bond 
1614 | cytochrome complex | protein complex | polysaccharide | polymer 
13948 | Transmission electron microscopy | Microscopy | chitin | structural polysaccharide 
17629 | thylakoid membrane | ATP synthase | receptor protein | monomer 
8932 | sulfur atom | atomic nucleus | amylopectin | hydroxyl group 
1713 | photoautotroph | autotroph | Catabolic pathway | Exergonic reaction 
241 | ferredoxin | organic molecule | tubulin | water soluble protein 
7503 | Exocytosis | Endergonic process | leucine | hydrophobic amino acid 
6067 | Substrate level phosphorylation | Synthesis of ATP | vacuole | vesicle 
4061 | saturated fatty acid | single bond | phosphofructokinase | covalent bond 
5111 | methane | organic molecule | pigment | molecule 
17433 | transferase | enzyme | cholesterol | molecule 
18742 | ligase | protein | cotransporter | transport membrane protein 
17555 | glycine | kinetic energy | cytochrome | kinetic energy 
16882 | sucrose | carbon skeleton | pentose | carbonyl group 
2254 | acetaldehyde | molecule | chitin | polysaccharide 
8686 | phosphofructokinase | allosteric site | sulfur atom | atomic nucleus 
10784 | glycosidic linkage | chemical bond | oligosaccharide | molecule 
13639 | Movement of hydrophobic molecule across biomembrane | Passive transport | photosynthetic pigment | pigment 
10836 | protein enzyme | protein | water soluble protein | protein 
10282 | PEP carboxylase | kinetic energy | microfibril | kinetic energy 
1507 | thylakoid space | aqueous solution | cisternal space | aqueous solution 
2415 | Catabolic pathway | Chemical reaction | sugar | carbohydrate 
16566 | chlorophyll B | double bond | phosphofructokinase | kinetic energy 
2505 | monosaccharide | carbon skeleton | phospholipid | hydrophilic head 
17714 | motor protein | organic molecule | cis trans isomer | molecule 
716 | muscle cell | animal cell | Inactivation of cAMP | Hydrolysis 
18531 | weak acid | acid | plastid | organelle 
4199 | noncompetitive inhibitor | enzyme inhibitor | rubisco | lyase 
5303 | fat molecule | ester linkage | alpha tubulin | kinetic energy 
9008 | boron atom | valence electron | unsaturated fat | unsaturated fatty acid 
14431 | glucose | polar covalent bond | glucose | polar covalent bond 
4614 | adenine | nitrogenous base | cellulose | polar molecule 
391 | NADH | molecule | isomerase | protein enzyme 
12193 | alpha ketoglutarate | organic molecule | chromoplast | plastid 
3847 | unsaturated fatty acid | carboxyl group | triose | carbonyl group 
5152 | glycogen | oxygen atom | cell wall | carbohydrate 
10215 | asparagine | single bond | NADPH | kinetic energy 
82 | ER membrane | carbon skeleton | cisternal space | aqueous solution 
5474 | inert atom | atom | coenzyme A | molecule 
5791 | prokaryotic flagellum | flagellum | alcohol | organic molecule 
9800 | coenzyme A | sulfhydryl group | polysaccharide | carbon skeleton 
8021 | triose | polar covalent bond | disaccharide | glycosidic linkage 
8650 | carbohydrate | organic molecule | rough endoplasmic reticulum | endoplasmic reticulum 
16678 | Exocytosis | Endergonic process | plastocyanin | organic molecule 
2437 | tubulin | kinetic energy | ketone | double bond 
12849 | Cell signaling with nitric oxide | Cell signaling with intracellular receptor | Lactic acid fermentation by bacteria | Fermentation 
13952 | Fermentation | Exergonic reaction | Pyruvate oxidation | Exergonic reaction 
8179 | carbon 14 atom | radioactive isotope | chemical energy | potential energy 
8726 | alcohol dehydrogenase | protein enzyme | oxidoreductase | organic molecule 
1199 | rubisco | active site | allosteric enzyme | allosteric site 
10429 | sodium-potassium pump | kinetic energy | tyrosine | nonpolar covalent bond 
6576 | ice | hydrogen-bond | storage polysaccharide | double bond 
